identifier,authoritativeMN,dateUploaded
knb-lter-sev.184.27716,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.228.24576,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.24.59412,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.206.53441,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.204.53021,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.214.38095,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.156.61399,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.164.21686,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.208.34934,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.209.22941,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.213.26404,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-arc.10124.4,urn:node:LTER,2011-08-07T23:00:00Z
knb-lter-arc.10125.5,urn:node:LTER,2011-08-07T23:00:00Z
knb-lter-arc.10123.4,urn:node:LTER,2011-05-26T23:00:00Z
knb-lter-sev.112.24058,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.99.38320,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.94.37518,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.92.38328,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.95.34714,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.165.22854,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.173.18601,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.177.17038,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.205.58188,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-arc.10117.6,urn:node:LTER,2011-05-26T23:00:00Z
knb-lter-arc.10127.3,urn:node:LTER,2011-08-07T23:00:00Z
knb-lter-sgs.138.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.166.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-cap.50.6,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-jrn.20020560.9800,urn:node:LTER,2011-12-15T00:00:00Z
knb-lter-jrn.20050690.9875,urn:node:LTER,2011-12-03T00:00:00Z
knb-lter-jrn.20050600.9879,urn:node:LTER,2011-12-03T00:00:00Z
knb-lter-sgs.124.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-hfr.166.6,urn:node:LTER,2011-02-12T00:00:00Z
knb-lter-vcr.127.14,urn:node:LTER,2011-11-21T00:00:00Z
knb-lter-hfr.170.6,urn:node:LTER,2011-11-01T23:00:00Z
knb-lter-hfr.182.8,urn:node:LTER,2011-12-21T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.86141.123,urn:node:LTER,2011-12-14T00:00:00Z
knb-lter-sev.171.56696,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.174.16067,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.220.48335,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.226.26332,urn:node:LTER,2011-09-08T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.121141.123,urn:node:LTER,2011-12-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.44014.123,urn:node:LTER,2011-12-13T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.44141.123,urn:node:LTER,2011-12-14T00:00:00Z
knb-lter-cdr.68001.123,urn:node:LTER,2011-12-13T00:00:00Z
knb-lter-cdr.82248.123,urn:node:LTER,2011-12-17T00:00:00Z
knb-lter-cdr.64248.123,urn:node:LTER,2011-12-17T00:00:00Z
knb-lter-cdr.70248.123,urn:node:LTER,2011-12-14T00:00:00Z
knb-lter-cdr.70001.123,urn:node:LTER,2011-09-22T23:00:00Z
knb-lter-cdr.146080.123,urn:node:LTER,2011-12-17T00:00:00Z
knb-lter-cdr.69141.123,urn:node:LTER,2011-12-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.48014.123,urn:node:LTER,2011-09-22T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.56120.123,urn:node:LTER,2011-12-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.70012.123,urn:node:LTER,2011-12-13T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.64141.123,urn:node:LTER,2011-12-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.64093.123,urn:node:LTER,2011-12-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.70120.123,urn:node:LTER,2011-12-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.70244.123,urn:node:LTER,2011-12-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.81141.123,urn:node:LTER,2011-12-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.82141.123,urn:node:LTER,2011-12-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.64244.123,urn:node:LTER,2011-12-17T00:00:00Z
knb-lter-sbc.49.8,urn:node:LTER,2011-12-24T00:00:00Z
knb-lter-sbc.45.8,urn:node:LTER,2011-08-27T23:00:00Z
knb-lter-sbc.44.5,urn:node:LTER,2011-06-21T23:00:00Z
knb-lter-bnz.454.13,urn:node:LTER,2011-10-18T23:00:00Z
knb-lter-bnz.463.14,urn:node:LTER,2011-10-17T23:00:00Z
knb-lter-arc.10106.4,urn:node:LTER,2011-01-11T00:00:00Z
knb-lter-arc.10110.3,urn:node:LTER,2011-03-21T23:00:00Z
knb-lter-arc.10111.2,urn:node:LTER,2011-03-21T23:00:00Z
knb-lter-arc.10107.2,urn:node:LTER,2011-03-21T23:00:00Z
knb-lter-arc.10109.2,urn:node:LTER,2011-03-21T23:00:00Z
knb-lter-arc.10108.2,urn:node:LTER,2011-03-21T23:00:00Z
knb-lter-arc.10112.2,urn:node:LTER,2011-03-21T23:00:00Z
knb-lter-mcr.4002.12,urn:node:LTER,2011-05-04T23:00:00Z
knb-lter-bnz.465.12,urn:node:LTER,2011-12-29T00:00:00Z
knb-lter-bnz.443.14,urn:node:LTER,2011-10-17T23:00:00Z
knb-lter-arc.10113.2,urn:node:LTER,2011-03-21T23:00:00Z
knb-lter-bnz.460.12,urn:node:LTER,2011-10-17T23:00:00Z
knb-lter-bnz.461.12,urn:node:LTER,2011-10-17T23:00:00Z
knb-lter-bnz.462.12,urn:node:LTER,2011-10-17T23:00:00Z
knb-lter-bnz.464.12,urn:node:LTER,2011-12-29T00:00:00Z
knb-lter-sev.31987.37657,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.227.68071,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.211.34289,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.4.64694,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.31997.37645,urn:node:LTER,2011-12-10T00:00:00Z
knb-lter-sev.35.16716,urn:node:LTER,2011-12-10T00:00:00Z
knb-lter-sev.12006.110736,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.12004.110738,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.12005.111769,urn:node:LTER,2011-12-10T00:00:00Z
knb-lter-sev.55.30251,urn:node:LTER,2011-12-10T00:00:00Z
knb-lter-sev.31986.37658,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.31992.37652,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.31991.37653,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.31994.37650,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.31996.37647,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.31995.37649,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.31989.37655,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-arc.10122.6,urn:node:LTER,2011-05-26T23:00:00Z
knb-lter-sev.12002.110740,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.12001.110741,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.12000.103432,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.11999.103433,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.12008.110734,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.169.35216,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.11992.81867,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.11997.81225,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.11994.81865,urn:node:LTER,2011-12-10T00:00:00Z
knb-lter-sev.11996.81863,urn:node:LTER,2011-12-10T00:00:00Z
knb-lter-sev.11995.81864,urn:node:LTER,2011-12-10T00:00:00Z
knb-lter-arc.10126.4,urn:node:LTER,2011-08-07T23:00:00Z
knb-lter-sev.11989.63386,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.11988.23799,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.11987.23800,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.91.37603,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.76.23770,urn:node:LTER,2011-12-10T00:00:00Z
knb-lter-sev.12009.110733,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-hfr.175.7,urn:node:LTER,2011-11-01T23:00:00Z
knb-lter-gce.331.14,urn:node:LTER,2011-06-09T23:00:00Z
knb-lter-gce.332.14,urn:node:LTER,2011-07-21T23:00:00Z
knb-lter-cap.349.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.553.6,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-hfr.185.3,urn:node:LTER,2011-12-28T00:00:00Z
knb-lter-sgs.162.12,urn:node:LTER,2011-11-17T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.64014.123,urn:node:LTER,2011-12-13T00:00:00Z
knb-lter-sgs.107.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.123.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.134.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.152.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.172.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.171.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.158.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.168.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.165.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.148.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-cap.388.9,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-sgs.169.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.173.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.177.9,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.170.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.175.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.117.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.133.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.143.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.150.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.111.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.139.12,urn:node:LTER,2011-11-17T00:00:00Z
knb-lter-sgs.119.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.120.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.144.14,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.146.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.109.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.110.13,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.129.12,urn:node:LTER,2011-11-17T00:00:00Z
knb-lter-sgs.128.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.112.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.127.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.135.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.142.6,urn:node:LTER,2011-11-17T00:00:00Z
knb-lter-sgs.155.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.156.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.164.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-fce.460.8,urn:node:LTER,2011-08-07T23:00:00Z
knb-lter-cap.318.3,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.342.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.310.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.347.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.363.5,urn:node:LTER,2011-09-23T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.114153.123,urn:node:LTER,2011-12-14T00:00:00Z
knb-lter-cap.507.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.551.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.564.6,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.519.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.521.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.529.6,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.520.6,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.539.6,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.554.6,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.511.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.518.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.517.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.54.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-sbc.49.7,urn:node:LTER,2011-12-24T00:00:00Z
knb-lter-hfr.181.3,urn:node:LTER,2011-12-28T00:00:00Z
knb-lter-hfr.187.3,urn:node:LTER,2011-12-28T00:00:00Z
knb-lter-hfr.189.3,urn:node:LTER,2011-12-28T00:00:00Z
knb-lter-hfr.164.8,urn:node:LTER,2011-02-05T00:00:00Z
knb-lter-jrn.20050560.9890,urn:node:LTER,2011-12-03T00:00:00Z
knb-lter-jrn.20050400.9827,urn:node:LTER,2011-12-03T00:00:00Z
knb-lter-jrn.20060130.9846,urn:node:LTER,2011-12-03T00:00:00Z
knb-lter-jrn.20050060.9868,urn:node:LTER,2011-12-03T00:00:00Z
knb-lter-jrn.20050520.9839,urn:node:LTER,2011-12-03T00:00:00Z
knb-lter-cap.300.4,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.306.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.265.6,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.302.5,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-mcr.4004.13,urn:node:LTER,2011-03-16T23:00:00Z
knb-lter-kbs.107.15,urn:node:LTER,2011-01-04T00:00:00Z
knb-lter-mcr.5003.5,urn:node:LTER,2011-05-24T23:00:00Z
knb-lter-sgs.114.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.101.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.113.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.147.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.141.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.145.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.149.12,urn:node:LTER,2011-09-30T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.16015.113,urn:node:LTER,2011-12-13T00:00:00Z
knb-lter-sgs.118.15,urn:node:LTER,2011-11-17T00:00:00Z
knb-lter-sgs.121.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.132.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.151.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-sgs.140.12,urn:node:LTER,2011-09-30T23:00:00Z
knb-lter-cap.307.5,urn:node:LTER,2011-09-23T23:00:00Z
