identifier,authoritativeMN,dateUploaded
knb-lter-arc.10017.8,urn:node:LTER,2008-10-15T23:00:00Z
knb-lter-bnz.309.20,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-bnz.322.19,urn:node:LTER,2008-12-25T00:00:00Z
knb-lter-bnz.323.17,urn:node:LTER,2008-07-24T23:00:00Z
knb-lter-bnz.321.18,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-bnz.320.19,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-bnz.319.19,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-gce.306.30,urn:node:LTER,2008-06-16T23:00:00Z
knb-lter-gce.308.20,urn:node:LTER,2008-11-27T00:00:00Z
knb-lter-gce.307.21,urn:node:LTER,2008-06-16T23:00:00Z
knb-lter-gce.309.18,urn:node:LTER,2008-12-04T00:00:00Z
knb-lter-bnz.310.19,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-bnz.313.18,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-bnz.314.19,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-bnz.312.19,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-bnz.311.18,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-bnz.304.18,urn:node:LTER,2008-03-01T00:00:00Z
knb-lter-gce.305.19,urn:node:LTER,2008-06-16T23:00:00Z
knb-lter-gce.302.22,urn:node:LTER,2008-01-14T00:00:00Z
knb-lter-sev.289.65909,urn:node:LTER,2008-07-24T23:00:00Z
knb-lter-sev.47.56887,urn:node:LTER,2008-10-03T23:00:00Z
knb-lter-mcm.3003.8,urn:node:LTER,2008-03-15T23:00:00Z
knb-lter-hfr.70.19,urn:node:LTER,2008-03-11T23:00:00Z
knb-lter-hfr.98.14,urn:node:LTER,2008-05-06T23:00:00Z
doi:10.6073/AA/knb-lter-knz.73.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.319.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-knz.76.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.326.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.307.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.309.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.304.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-knz.83.3,urn:node:LTER,2008-04-05T23:00:00Z
knb-lter-mcm.6001.4,urn:node:LTER,2008-10-01T23:00:00Z
knb-lter-mcm.6002.4,urn:node:LTER,2008-10-01T23:00:00Z
knb-lter-mcm.6003.4,urn:node:LTER,2008-10-02T23:00:00Z
knb-lter-ntl.110.4,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.105.3,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.107.3,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.101.5,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.109.6,urn:node:LTER,2008-08-01T23:00:00Z
doi:10.6073/AA/knb-lter-fce.323.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-mcm.9063.2,urn:node:LTER,2008-10-15T23:00:00Z
doi:10.6073/AA/knb-lter-fce.347.5,urn:node:LTER,2008-10-24T23:00:00Z
doi:10.6073/AA/knb-lter-arc.10016.4,urn:node:LTER,2008-04-27T23:00:00Z
